"";"desc";"Estimate";"Std. Error";"z-value";"p-value";"low0.95CI";"high0.95CI"
"(Intercept)_HSS19";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";-3042,13968753821;448,458227273533;-6,7835519620932;1,17256592040555e-11;-3921,10166156502;-2163,17771351141
"LTPA_EE_HSS1";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";1,47538778085115;0,919508984510602;1,60453873285035;0,108595353898933;-0,326816712250623;3,27759227395293
"GESTATIONAL_AGE_HSS12";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";159,600730937544;11,3107158776559;14,1105773201174;3,2689085750201e-45;137,432135177973;181,769326697115
"(Intercept)_HSS20";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-3187,57174169967;439,426360094044;-7,25393838689487;4,04824326658949e-13;-4048,83158134153;-2326,31190205782
"LTPA_EE_HSS2";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";1,20209093046628;0,900822939917796;1,33443641052922;0,182060873933508;-0,563489588220085;2,96767144915265
"GESTATIONAL_AGE_HSS13";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";165,308042198868;11,1011816598726;14,8910311770148;3,76911211806958e-50;143,550125959681;187,065958438055
"SEX1_HSS6";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-164,701139236525;23,9745740792172;-6,86982545309528;6,42805066814703e-12;-211,690440976478;-117,711837496572
"(Intercept)_HSS21";"MACROSOMIA~LTPA_EE+";-2,8175910958307;0,139947983538623;-20,1331310718964;3,78317973134842e-90;-3,0918841032754;-2,54329808838599
"LTPA_EE_HSS3";"MACROSOMIA~LTPA_EE+";0,00224768934731194;0,00924498719196121;0,243125198622922;0,807908411087165;-0,0158721525864661;0,02036753128109
"(Intercept)_HSS22";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";-30,1332077364551;5,57771079307601;-5,40243279982559;6,57430901548046e-08;-41,0653200070644;-19,2010954658457
"LTPA_EE_HSS4";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,00310733072395471;0,00978480681382111;0,317566895604477;0,750813488632343;-0,0160705382268168;0,0222851996747262
"GESTATIONAL_AGE_HSS14";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,683503454211476;0,138473098311341;4,93600174002532;7,97403958594558e-07;0,412101168693574;0,954905739729379
"(Intercept)_HSS23";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-30,9383668886535;5,58569259402792;-5,538859571637;3,04447635018302e-08;-41,8861232016603;-19,9906105756466
"LTPA_EE_HSS5";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,00191922894479983;0,00991672355214523;0,19353458173034;0,846540325669393;-0,0175171920620449;0,0213556499516446
"GESTATIONAL_AGE_HSS15";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,711890403076324;0,13888964843838;5,12558287158573;2,96618659813385e-07;0,43967169431167;0,984109111840978
"SEX1_HSS7";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,782699886950599;0,286272727468687;-2,73410566864499;0,00625499673267336;-1,34378412254528;-0,221615651355922
"(Intercept)_HSS24";"BIRTH_WEIGHT_LGA~LTPA_EE+";-0,584669878269765;0,067439780465067;-8,66951040228574;4,33982397338202e-18;-0,716849419106585;-0,452490337432946
"LTPA_EE_HSS6";"BIRTH_WEIGHT_LGA~LTPA_EE+";0,00992229780577651;0,00474699260331313;2,09022820024015;0,036597305467465;0,000618363268404747;0,0192262323431483
"(Intercept)_HSS25";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";3,44121896749515;2,35752018296131;1,45967741543259;0,144378751720811;-1,1794356839353;8,0618736189256
"LTPA_EE_HSS7";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";0,00984138705723353;0,00478291168042948;2,05761421384846;0,0396271811209733;0,000467052422355802;0,0192157216921113
"GESTATIONAL_AGE_HSS16";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";-0,101624502272946;0,0595110716710375;-1,70765706984242;0,0876999922845159;-0,218264059429561;0,0150150548836694
"(Intercept)_HSS26";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";3,23819941308134;2,36351317706159;1,37007884893927;0,170662289536447;-1,39420129094521;7,87060011710789
"LTPA_EE_HSS8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";0,00946480283358876;0,00478711872838469;1,97713977250413;0,0480258331628096;8,22225362375837e-05;0,0188473831309399
"GESTATIONAL_AGE_HSS17";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,093551020381234;0,0597489003696283;-1,56573626966343;0,117410371496259;-0,210656713221577;0,0235546724591093
"SEX1_HSS8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,242771641447299;0,129116192974657;-1,88025712231889;0,0600730439275414;-0,49583472949855;0,0102914466039517
"(Intercept)_REPRO";"BIRTH_WEIGHT~MOD_VIG+";3398,65822298816;18,5231501854452;183,481653442442;0;3362,35351574446;3434,96293023185
"MOD_VIG_REPRO";"BIRTH_WEIGHT~MOD_VIG+";0,609101210193953;2,35756530079149;0,258360271076887;0,796128875036762;-4,01164187055871;5,22984429094661
"(Intercept)_REPRO1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";-1630,27847062959;502,473004349697;-3,24450956870709;0,00117653064419441;-2615,10746235864;-645,449478900548
"MOD_VIG_REPRO1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";0,097499802391754;2,2481301588157;0,043369287142661;0,965407159965989;-4,30875434144532;4,50375394622883
"GESTATIONAL_AGE_REPRO";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";127,907800278298;12,7721860270176;10,0145581976123;1,3154833459549e-23;102,874775661498;152,940824895098
"(Intercept)_REPRO2";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-1533,62578872455;491,590670256366;-3,11972110439924;0,00181022345967733;-2497,12579756294;-570,125779886169
"MOD_VIG_REPRO2";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";0,257272185322968;2,19864541088061;0,117013950521437;0,906848998510584;-4,0519936347773;4,56653800542323
"GESTATIONAL_AGE_REPRO1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";127,696670127664;12,4903747035489;10,2236060293196;1,55448259994259e-24;103,215985555298;152,17735470003
"SEX1_REPRO";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-179,039286719593;26,3583804891117;-6,79249951618051;1,10207185524806e-11;-230,700763169055;-127,377810270131
"(Intercept)_REPRO3";"MACROSOMIA~MOD_VIG+";-2,36370069245236;0,149427254750814;-15,8184040548298;2,32306879775687e-56;-2,65657273007264;-2,07082865483207
"MOD_VIG_REPRO3";"MACROSOMIA~MOD_VIG+";-0,00332644978991196;0,0193885699045706;-0,171567568226256;0,863777506135237;-0,0413273485146076;0,0346744489347836
"(Intercept)_REPRO4";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";-19,3943829692615;4,60762338610043;-4,20919449010688;2,56282716075648e-05;-28,4251588603429;-10,3636070781802
"MOD_VIG_REPRO4";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";-0,00497635899345589;0,0193261441157061;-0,257493629544636;0,796797732445136;-0,0428549054202706;0,0329021874333588
"GESTATIONAL_AGE_REPRO2";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";0,431051616954702;0,116024737309102;3,7151699452362;0,000203067168864053;0,203647310513141;0,658455923396263
"(Intercept)_REPRO5";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-19,450642079167;4,67145183130635;-4,16372527889852;3,13096805606999e-05;-28,6065194240411;-10,2947647342929
"MOD_VIG_REPRO5";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,00301268385544751;0,0194053439740026;-0,155250216614744;0,876624061035392;-0,0410464591521039;0,0350210914412089
"GESTATIONAL_AGE_REPRO3";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";0,441827188452176;0,11767796463233;3,75454478527574;0,000173656794306106;0,211182615998832;0,67247176090552
"SEX1_REPRO1";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,941436850917796;0,249656701573309;-3,77092561499437;0,000162643152451032;-1,43075499450055;-0,452118707335046
"(Intercept)_REPRO6";"BIRTH_WEIGHT_LGA~MOD_VIG+";-0,0778723466805713;0,0353953110111137;-2,20007522058841;0,0278015586290674;-0,147245881483948;-0,00849881187719437
"MOD_VIG_REPRO6";"BIRTH_WEIGHT_LGA~MOD_VIG+";-0,0116638141935426;0,0045049981355814;-2,58908302345774;0,0096231889902138;-0,0204934482897022;-0,00283418009738294
"(Intercept)_REPRO7";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";0,68680807327237;1,00737431332985;0,681780410900235;0,495377812717389;-1,28760929980491;2,66122544634965
"MOD_VIG_REPRO7";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";-0,0115860220869401;0,00450712487120396;-2,57060152936149;0,0101522063460174;-0,0204198245083246;-0,00275221966555562
"GESTATIONAL_AGE_REPRO4";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";-0,0194491592141526;0,0256060962824057;-0,759551905126453;0,447522476864981;-0,0696361857123328;0,0307378672840275
"(Intercept)_REPRO8";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";0,8172806685158;0,998056786818832;0,818871911207346;0,412859497210786;-1,13887468817488;2,77343602520648
"MOD_VIG_REPRO8";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,0113703434628358;0,00446382144110485;-2,54722183959524;0,010858438109359;-0,0201192727208189;-0,00262141420485257
"GESTATIONAL_AGE_REPRO5";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,0197341662946015;0,0253587059255744;-0,778200841656494;0,436450620719296;-0,0694363166032698;0,0299679840140668
"SEX1_REPRO2";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,241687244765755;0,0535143608868568;-4,51630629162786;6,29276269345699e-06;-0,346573464759673;-0,136801024771837
"(Intercept)_REPRO9";"BIRTH_WEIGHT~LTPA_DUR+";3403,19300711232;18,6030777928982;182,937094872091;0;3366,73164463664;3439,654369588
"LTPA_DUR_REPRO";"BIRTH_WEIGHT~LTPA_DUR+";-0,277544248238706;2,3276956751368;-0,119235624829863;0,905088683429375;-4,83974393847647;4,28465544199906
"(Intercept)_REPRO10";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";-1630,12148417277;502,443265152888;-3,24438916237984;0,001177028151466;-2614,89218814714;-645,3507801984
"LTPA_DUR_REPRO1";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";-0,768086045818929;2,21942236715049;-0,34607475223613;0,729286537208278;-5,11807395191651;3,58190186027865
"GESTATIONAL_AGE_REPRO6";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";128,017841701058;12,7712320349135;10,0239226216458;1,19657445995821e-23;102,986686874423;153,048996527693
"(Intercept)_REPRO11";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-1533,58464079377;491,578128523621;-3,1197169926979;0,00181024872612532;-2497,06006828767;-570,109213299873
"LTPA_DUR_REPRO2";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,550164175019053;2,17075659725555;-0,253443511683721;0,799925507464543;-4,80476892484265;3,70444057480455
"GESTATIONAL_AGE_REPRO7";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";127,799828422721;12,489869272227;10,2322791085493;1,42134344080244e-24;103,320134477542;152,279522367899
"SEX1_REPRO3";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-178,907479352561;26,3590813282699;-6,78731846244901;1,14236863395986e-11;-230,570329421532;-127,24462928359
"(Intercept)_REPRO12";"MACROSOMIA~LTPA_DUR+";-2,34506637717404;0,150047619294686;-15,6288142937372;4,63344867986906e-55;-2,6391543069576;-2,05097844739047
"LTPA_DUR_REPRO3";"MACROSOMIA~LTPA_DUR+";-0,0069452866933896;0,0195416127284429;-0,355410108157588;0,722282377331928;-0,0452461438409672;0,031355570454188
"(Intercept)_REPRO13";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";-19,4089644221253;4,61027583524482;-4,20993561247395;2,55443476520031e-05;-28,4449390180004;-10,3729898262501
"LTPA_DUR_REPRO4";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";-0,00872413776089783;0,0194100813479155;-0,449464255431095;0,653096787850931;-0,0467671981398049;0,0293189226180092
"GESTATIONAL_AGE_REPRO8";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";0,431910461383116;0,11610519810452;3,71999245885876;0,000199228726525563;0,204348454680369;0,659472468085863
"(Intercept)_REPRO14";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-19,4522880118943;4,67381262625637;-4,16197429537847;3,15507873049749e-05;-28,6127924298454;-10,2917835939433
"LTPA_DUR_REPRO5";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,0066207550874995;0,0195003781276444;-0,339519318249204;0,734218546580256;-0,0448407939025951;0,0315992837275961
"GESTATIONAL_AGE_REPRO9";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,442325620121446;0,117749508468923;3,75649653126313;0,000172308658641295;0,211540824325064;0,673110415917828
"SEX1_REPRO4";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,940097586636687;0,249667062728091;-3,76540492111503;0,000166279389973845;-1,42943603770965;-0,450759135563727
"(Intercept)_REPRO15";"BIRTH_WEIGHT_LGA~LTPA_DUR+";-0,0797355835494634;0,0355568273666125;-2,24248307441328;0,0249301680078608;-0,149425684592532;-0,0100454825063948
"LTPA_DUR_REPRO6";"BIRTH_WEIGHT_LGA~LTPA_DUR+";-0,011040415428586;0,00444902043652397;-2,48153848383126;0,0130816583695836;-0,0197603352506557;-0,00232049560651635
"(Intercept)_REPRO16";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";0,689059196965263;1,00764740395692;0,683829675201271;0,494082725500616;-1,28589342390558;2,6640118178361
"LTPA_DUR_REPRO7";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";-0,0109654894579841;0,00445104023010955;-2,46357904918649;0,0137557558992026;-0,0196893680027377;-0,00224161091323052
"GESTATIONAL_AGE_REPRO10";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";-0,0195536060150705;0,0256126406657997;-0,763435768697611;0,445203554974197;-0,069753459269004;0,030646247238863
"(Intercept)_REPRO17";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,819224121338467;0,998372679926871;0,820559434176898;0,411897262165502;-1,13755037446694;2,77599861714387
"LTPA_DUR_REPRO8";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,0106716556962909;0,00440870729537924;-2,42058612225763;0,0154955083000854;-0,0193125632136132;-0,00203074817896864
"GESTATIONAL_AGE_REPRO11";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,0198475630256028;0,0253663528414088;-0,782436606069877;0,433958027778314;-0,0695647010138993;0,0298695749626936
"SEX1_REPRO5";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,24122892053135;0,0535340877454246;-4,50608071773797;6,60359759834734e-06;-0,34615380445759;-0,136304036605111
"(Intercept)_REPRO18";"BIRTH_WEIGHT~LTPA_EE+";3385,98820192219;20,1828244580311;167,765825291853;0;3346,43059287815;3425,54581096622
"LTPA_EE_REPRO";"BIRTH_WEIGHT~LTPA_EE+";4,66920591632866;4,26970949288338;1,09356524702937;0,274145698218028;-3,69927091417155;13,0376827468289
"(Intercept)_REPRO19";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";-1640,56268197539;502,278096495173;-3,26624372717626;0,001089844036883;-2625,00966132926;-656,11570262152
"LTPA_EE_REPRO1";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";4,33710055120678;4,07058766636404;1,06547282768161;0,286662015478096;-3,64110467077967;12,3153057731932
"GESTATIONAL_AGE_REPRO12";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";127,809614055574;12,7620015337517;10,0148565033122;1,31152095342448e-23;102,796550678776;152,822677432373
"(Intercept)_REPRO20";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-1543,26728143903;491,440111696859;-3,14029572415323;0,00168777367701405;-2506,47220092321;-580,062361954845
"LTPA_EE_REPRO2";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";3,97897026536668;3,98140643092494;0,999388114325797;0,317606715297554;-3,82444294706237;11,7823834777957
"GESTATIONAL_AGE_REPRO13";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";127,628664025742;12,481333132117;10,2255634614324;1,52339421517034e-24;103,165700607746;152,091627443738
"SEX1_REPRO6";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-178,657028904236;26,3460604339431;-6,78116674605598;1,19209189941296e-11;-230,294358489281;-127,019699319192
"(Intercept)_REPRO21";"MACROSOMIA~LTPA_EE+";-2,3463778862416;0,161933484905074;-14,4897634211791;1,40626330505101e-47;-2,6637616845466;-2,02899408793659
"LTPA_EE_REPRO3";"MACROSOMIA~LTPA_EE+";-0,0102258002242247;0,0350050220340435;-0,2921238048152;0,770191966497767;-0,078834382688981;0,0583827822405316
"(Intercept)_REPRO22";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";-19,3393941931258;4,60783242258814;-4,19706977587157;2,70390646890014e-05;-28,3705797881945;-10,3082085980571
"LTPA_EE_REPRO4";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";-0,00973018032640395;0,0356373985080601;-0,273032845655197;0,784827967266066;-0,0795781979049033;0,0601178372520954
"GESTATIONAL_AGE_REPRO14";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,429848755249576;0,115921373712647;3,70810611954196;0,000208815150853623;0,20264703773438;0,657050472764772
"(Intercept)_REPRO23";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-19,3893065755433;4,67769105919473;-4,14505924614894;3,39725861603851e-05;-28,55741258237;-10,2212005687167
"LTPA_EE_REPRO5";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,00830499643156168;0,0361179262492486;-0,229941120490949;0,818137522770473;-0,0790948310763628;0,0624848382132394
"GESTATIONAL_AGE_REPRO15";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,440599641009886;0,117687346718466;3,74381489000595;0,000181247204443803;0,209936680005614;0,671262602014157
"SEX1_REPRO7";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,941787691607909;0,249586880875033;-3,77338619844949;0,000161046697253189;-1,43096898913666;-0,452606394079155
"(Intercept)_REPRO24";"BIRTH_WEIGHT_LGA~LTPA_EE+";-0,0918743233264704;0,0386668039078304;-2,37605165261318;0,0174990130267946;-0,167659866383091;-0,0160887802698501
"LTPA_EE_REPRO6";"BIRTH_WEIGHT_LGA~LTPA_EE+";-0,0133956437218615;0,00818002554835824;-1,63760414226946;0,101504298412181;-0,0294281991892611;0,00263691174553817
"(Intercept)_REPRO25";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";0,718453745814617;1,00956441946856;0,711647252973531;0,476683238301196;-1,26025615641684;2,69716364804608
"LTPA_EE_REPRO7";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";-0,0133421051612293;0,00818176325618088;-1,63071268911992;0,102950957844862;-0,029378066473377;0,0026938561509184
"GESTATIONAL_AGE_REPRO16";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";-0,0206041319719049;0,0256512532789746;-0,803240751936023;0,421835595406229;-0,07087966455701;0,0296714006132002
"(Intercept)_REPRO26";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";0,851530368396623;1,00004681032984;0,851490509845005;0,394496932851399;-1,10852536270401;2,81158609949726
"LTPA_EE_REPRO8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,0138319409460793;0,00810188811842287;-1,70724906884691;0,0877757681832168;-0,0297113498649611;0,0020474679728025
"GESTATIONAL_AGE_REPRO17";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,020851627934641;0,0253986540584565;-0,82097373690156;0,41166122797332;-0,0706320751450077;0,0289288192757258
"SEX1_REPRO8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,244359690962746;0,0536124200581618;-4,55789331460231;5,16692698684635e-06;-0,349438103400776;-0,139281278524716
"(Intercept)_ROLO";"BIRTH_WEIGHT~MOD_VIG+";4028,58794922519;24,2613341135157;166,049728773197;0;3981,0366081458;4076,13929030457
"MOD_VIG_ROLO";"BIRTH_WEIGHT~MOD_VIG+";28,9430947082096;22,4868095445205;1,28711432588543;0,19805444287369;-15,1302421262621;73,0164315426814
"(Intercept)_ROLO1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";-1806,6196234454;650,915644249221;-2,77550499731681;0,00551160523017472;-3082,39084314756;-530,848403743242
"MOD_VIG_ROLO1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";25,0156959105145;21,1657512431827;1,1818950162977;0,237247359707449;-16,4684142318574;66,4998060528865
"GESTATIONAL_AGE_ROLO";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";144,821915558622;16,1449003995446;8,97013372486997;2,96154662465533e-19;113,178492241528;176,465338875716
"(Intercept)_ROLO2";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-1671,51963540598;639,903186987131;-2,61214457029982;0,00899761966098787;-2925,70683549316;-417,332435318807
"MOD_VIG_ROLO2";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";22,929643767893;20,7923847518307;1,10279047072146;0,270118167306951;-17,8226814983949;63,6819690341809
"GESTATIONAL_AGE_ROLO1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";143,572316267949;15,858801609993;9,05316301942264;1,38885727205241e-19;112,489636274397;174,654996261501
"SEX1_ROLO";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-166,281747051057;34,2856756796194;-4,84988975001885;1,23530116211665e-06;-233,480436568731;-99,0830575333818
"(Intercept)_ROLO3";"MACROSOMIA~MOD_VIG+";-0,00565269212446362;0,105703872698295;-0,0534766795214571;0,957352111102324;-0,212828475639528;0,201523091390601
"MOD_VIG_ROLO3";"MACROSOMIA~MOD_VIG+";0,115740191295353;0,099045170287701;1,16855966786828;0,242581085969515;-0,078384775311178;0,309865157901883
"(Intercept)_ROLO4";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";-26,9775647460886;3,4830314751222;-7,74542663159313;9,52614460416984e-15;-33,8041809943475;-20,1509484978297
"MOD_VIG_ROLO4";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";0,113064927993818;0,104185935819132;1,08522256007855;0,277823094579475;-0,0911357539072821;0,317265609894918
"GESTATIONAL_AGE_ROLO2";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";0,669115626020906;0,0863015792552813;7,75322574389574;8,95871514645128e-15;0,499967638871626;0,838263613170186
"(Intercept)_ROLO5";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-27,1477654898173;3,53258464018179;-7,68495825436763;1,53046890484592e-14;-34,071504156913;-20,2240268227216
"MOD_VIG_ROLO5";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";0,103996790349684;0,106730287578697;0,974388739213343;0,329863558554018;-0,105190729364165;0,313184310063534
"GESTATIONAL_AGE_ROLO3";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";0,683237728561245;0,0877422129781415;7,78687595594898;6,86863255916996e-15;0,511266151200245;0,855209305922245
"SEX1_ROLO1";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,773234564296588;0,174540643405087;-4,43011180210909;9,41842466671316e-06;-1,11532793920901;-0,43114118938417
"(Intercept)_ROLO6";"BIRTH_WEIGHT_LGA~MOD_VIG+";-1,544036432575;0,0553630707698014;-27,8892845195506;3,59894211155562e-171;-1,65254605735736;-1,43552680779265
"MOD_VIG_ROLO6";"BIRTH_WEIGHT_LGA~MOD_VIG+";0,0458163328387734;0,0513137003256055;0,892867451539275;0,37192815930332;-0,0547566717128945;0,146389337390441
"(Intercept)_ROLO7";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";-6,23044689929512;1,56830901139961;-3,97271638051411;7,10576375133559e-05;-9,30427607826797;-3,15661772032227
"MOD_VIG_ROLO7";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";0,042662134362835;0,0509965288144411;0,836569377458372;0,402834664505604;-0,0572892254500288;0,142613494175699
"GESTATIONAL_AGE_ROLO4";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";0,116310333853944;0,0388993458806168;2,99003315405108;0,00278947168407933;0,040069016905769;0,19255165080212
"(Intercept)_ROLO8";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-6,15734326239192;1,56961224483013;-3,92284354474968;8,75099820013423e-05;-9,23372673195204;-3,0809597928318
"MOD_VIG_ROLO8";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";0,0415333555923216;0,0510014364193954;0,81435658499467;0,415440702314592;-0,0584276229495028;0,141494334134146
"GESTATIONAL_AGE_ROLO5";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";0,115634166119621;0,0388998987684013;2,97260840723709;0,00295280914033647;0,0393917655313009;0,191876566707942
"SEX1_ROLO2";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,0899763252126748;0,0840989972598579;-1,06988582675554;0,284670703497054;-0,254807330977929;0,0748546805525794
"(Intercept)_ROLO9";"BIRTH_WEIGHT~LTPA_DUR+";4033,73063840286;30,9243225965672;130,438771158422;0;3973,12007986729;4094,34119693843
"LTPA_DUR_ROLO";"BIRTH_WEIGHT~LTPA_DUR+";8,61029414277388;14,2011040224753;0,606311602896988;0,544307855233458;-19,2233582819846;36,4439465675324
"(Intercept)_ROLO10";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";-1804,52315376937;651,611336586529;-2,76932436937389;0,00561726802638904;-3081,65790539697;-527,388402141763
"LTPA_DUR_ROLO1";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";3,94924811175149;13,3743097532605;0,295286125759777;0,767775314289392;-22,2639173227218;30,1624135462248
